Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
CORNFLAKES,345,code128,MOHUN'S,GROCERY&STAPLES,1111,1111,1111, 300.00 , 255.00 ,1,,Inclusive,CORNFLAKES.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
CORNFLAKES ORIGINAL,365,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 180.00 , 171.00 ,1,,Inclusive,CORNFLAKESORIGINAL.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
CORNFLAKES ORIGINAL,366,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 95.00 , 90.00 ,1,,Inclusive,CORNFLAKESORIGINAL.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
CHOCOS,367,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 299.00 , 285.00 ,1,,Inclusive,CHOCOS.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
CHOCOS,368,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 165.00 , 158.00 ,1,,Inclusive,CHOCOS.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
CHOCOS,369,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 125.00 , 118.00 ,1,,Inclusive,CHOCOS.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
CORNFLAKES ALL BRAN WHEAT FLAKES,370,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 205.00 , 196.00 ,1,,Inclusive,CORNFLAKESALLBRANWHEATFLAKES.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
CORNFLAKES SPECIAL K,371,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 210.00 , 200.00 ,1,,Inclusive,CORNFLAKESSPECIALK.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
MUESLI FRUIT & NUT 21%,372,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 315.00 , 300.00 ,1,,Inclusive,MUESLIFRUIT&NUT21%.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
MUESLI NUT DELIGHT 20%,373,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 315.00 , 300.00 ,1,,Inclusive,MUESLINUTDELIGHT20%.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
MUESLI FRUIT MAGIC 22%,374,code128,KELLOGG'S,GROCERY&STAPLES,1111,1111,1111, 315.00 , 300.00 ,1,,Inclusive,MUESLIFRUITMAGIC22%.jpg,BREAKFASTCERAL&MIXES,,,,,,,,,,,,,,,
KURKURE,255,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 10.00 , 9.50 ,1,,Inclusive,KURKURE.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
UNCLE CHIPS,256,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 10.00 , 9.50 ,1,,Inclusive,UNCLECHIPS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
RED LAYS,257,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 10.00 , 9.50 ,1,,Inclusive,REDLAYS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
DORITOS,258,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,DORITOS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
ONION GREEN LAYS,259,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,ONIONGREENLAYS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CHILE LEMON GREEN LAYS,260,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,CHILELEMONGREENLAYS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
PUFFCORN,261,code128,KRUKURE,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,PUFFCORN.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CRIPZ LAYS,262,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,CRIPZLAYS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
BLUE LAYS,263,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,BLUELAYS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
RED LAYS,264,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,REDLAYS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
KURKURE,265,code128,LAYS,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,KURKURE.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CARAMEL BLISS,271,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 65.00 , 60.00 ,1,,Inclusive,CARAMELBLISS.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
GOLDEN SIZZLE,272,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 33.00 , 30.00 ,1,,Inclusive,GOLDENSIZZLE.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CLASSIC SALTED,273,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 33.00 , 30.00 ,1,,Inclusive,CLASSICSALTED.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CLASSIC SALTED,274,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 44.00 , 40.00 ,1,,Inclusive,CLASSICSALTED.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CHEESE 2+1 FREE,275,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 100.00 , 90.00 ,1,,Inclusive,CHEESE2+1FREE.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CHEEDAR CHEESE,276,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 180.00 , 170.00 ,1,,Inclusive,CHEEDARCHEESE.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
GOLDEN SIZZLE,277,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 44.00 , 40.00 ,1,,Inclusive,GOLDENSIZZLE.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
XTREME BUTTER,278,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 30.00 , 28.00 ,1,,Inclusive,XTREMEBUTTER.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
BUTTER PEPPER,279,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 30.00 , 28.00 ,1,,Inclusive,BUTTERPEPPER.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
BUTTER DELIGHT,280,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 30.00 , 28.00 ,1,,Inclusive,BUTTERDELIGHT.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
MOVIE THEATRE BUTTER,281,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 30.00 , 28.00 ,1,,Inclusive,MOVIETHEATREBUTTER.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
MICROWAVE BUTTER,282,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 25.00 , 23.00 ,1,,Inclusive,MICROWAVEBUTTER.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
MICROWAVE ORIGINAL,283,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 25.00 , 23.00 ,1,,Inclusive,MICROWAVEORIGINAL.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
MICROWAVE BUTTER LOVER,284,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 195.00 , 165.75 ,1,,Inclusive,MICROWAVEBUTTERLOVER.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
MICROWAVE BUTTER,285,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 195.00 , 165.75 ,1,,Inclusive,MICROWAVEBUTTER.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CLASSIC SALTED,286,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 10.00 , 8.50 ,1,,Inclusive,CLASSICSALTED.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
CLASSIC SALTED COMBO,287,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 50.00 , 42.50 ,1,,Inclusive,CLASSICSALTEDCOMBO.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
GOLDEN SIZZLE,288,code128,ACTII,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 10.00 , 8.50 ,1,,Inclusive,GOLDENSIZZLE.jpg,CHIPS&CRISPS,,,,,,,,,,,,,,,
5 STAR CHOCLATE,290,code128,DABUR,BISCUITSSNACKS&CHOCOLATES,1111,1111,1111, 10.00 , 9.50 ,1,,Inclusive,5STARCHOCLATE.jpg,CHOCOLATE,,,,,,,,,,,,,,,
TOPS MIXED PICKLE,557,code128,TOPS,NOODLESSAUCES&INSTANTFOOD,1111,1111,1111, 165.00 , 145.00 ,1,,Inclusive,TOPSMIXEDPICKLE.jpg,CHUTNEY&PICKLES,,,,,,,,,,,,,,,
TOPS MANGO PICKLE,558,code128,TOPS,NOODLESSAUCES&INSTANTFOOD,1111,1111,1111, 165.00 , 145.00 ,1,,Inclusive,TOPSMANGOPICKLE.jpg,CHUTNEY&PICKLES,,,,,,,,,,,,,,,
TOPS GREEN CHILLI PICKLE,559,code128,TOPS,NOODLESSAUCES&INSTANTFOOD,1111,1111,1111, 165.00 , 145.00 ,1,,Inclusive,TOPSGREENCHILLIPICKLE.jpg,CHUTNEY&PICKLES,,,,,,,,,,,,,,,
DABUR CHYAWYANPRASH 575 GMS,376,code128,DABUR,HEALTH&ENERGYDRINKS,1111,1111,1111, 180.00 , 171.00 ,1,,Inclusive,DABURCHYAWYANPRASH575GMS.jpg,CHYAWANPRASH,,,,,,,,,,,,,,,
DABUR CHYAWYANPRASH 575 GMS,378,code128,DABUR,HEALTH&ENERGYDRINKS,1111,1111,1111, 180.00 , 168.00 ,1,,Inclusive,DABURCHYAWYANPRASH575GMS.jpg.jpg,CHYAWANPRASH,,,,,,,,,,,,,,,
DABUR CHYAWYANPRASH 1 KG,379,code128,DABUR,HEALTH&ENERGYDRINKS,1111,1111,1111, 325.00 , 300.00 ,1,,Inclusive,DABURCHYAWYANPRASH1KG.jpg.jpg,CHYAWANPRASH,,,,,,,,,,,,,,,
DABUR CHYAWANPRASH SUGARFREE 500 GMS,380,code128,DABUR,HEALTH&ENERGYDRINKS,1111,1111,1111, 210.00 , 197.00 ,1,,Inclusive,DABURCHYAWANPRASHSUGARFREE500GMS.jpg.jpg,CHYAWANPRASH,,,,,,,,,,,,,,,
DABUR CHYAWANPRASH SUGARFREE 1 KG,381,code128,DABUR,HEALTH&ENERGYDRINKS,1111,1111,1111, 370.00 , 350.00 ,1,,Inclusive,DABURCHYAWANPRASHSUGARFREE1KG.jpg.jpg,CHYAWANPRASH,,,,,,,,,,,,,,,
HARPIC TOILET CLEANER 900 ML,390,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 151.00 , 143.45 ,1,,Inclusive,HARPICTOILETCLEANER900ML.jpg,CLEANERS,,,,,,,,,,,,,,,
HARPIC TOILET CLEANER 500 ML,391,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 86.00 , 81.70 ,1,,Inclusive,HARPICTOILETCLEANER500ML.jpg,CLEANERS,,,,,,,,,,,,,,,
HARPIC TOILET CLEANER 200 ML,392,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 37.00 , 35.15 ,1,,Inclusive,HARPICTOILETCLEANER200ML.jpg,CLEANERS,,,,,,,,,,,,,,,
HARPIC BATHROOM CLEANER 500 ML,393,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 91.00 , 87.00 ,1,,Inclusive,HARPICBATHROOMCLEANER500ML.jpg,CLEANERS,,,,,,,,,,,,,,,
COLIN,394,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 89.00 , 85.00 ,1,,Inclusive,COLIN.jpg,CLEANERS,,,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,395,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 93.00 , 88.35 ,1,,Inclusive,LIZOLSURFACECLEANER.jpg,CLEANERS,,,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,429,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 179.00 , 170.05 ,1,,Inclusive,LIZOLSURFACECLEANER.jpg,CLEANERS,,,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,430,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 93.00 , 90.00 ,1,,Inclusive,LIZOLSURFACECLEANER.jpg,CLEANERS,,,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,431,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 362.00 , 340.00 ,1,,Inclusive,LIZOLSURFACECLEANER.jpg,CLEANERS,,,,,,,,,,,,,,,
COLIN,432,code128,COLIN,HOUSEHOLDITEMS,1111,1111,1111, 89.00 , 85.00 ,1,,Inclusive,COLIN.jpg,CLEANERS,,,,,,,,,,,,,,,
COLIN,433,code128,COLIN,HOUSEHOLDITEMS,1111,1111,1111, 58.00 , 55.00 ,1,,Inclusive,COLIN.jpg,CLEANERS,,,,,,,,,,,,,,,
HARPIC TOILET CLEANER 500 ML,437,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 86.00 , 82.00 ,1,,Inclusive,HARPICTOILETCLEANER500ML.jpg,CLEANERS,,,,,,,,,,,,,,,
HARPIC TOILET CLEANER 1LTR,448,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 168.00 , 160.00 ,1,,Inclusive,HARPICTOILETCLEANER1LTR.jpg,CLEANERS,,,,,,,,,,,,,,,
HARPIC BATHROOM CLEANER 500M ML,449,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 91.00 , 86.00 ,1,,Inclusive,HARPICBATHROOMCLEANER500MML.jpg,CLEANERS,,,,,,,,,,,,,,,
HARPIC WHITE & SHINE,512,code128,RECKITTBENCKISER,HOUSEHOLDITEMS,1111,1111,1111, 86.00 , 80.00 ,1,,Inclusive,HARPICWHITE&SHINE.jpg.jpg,CLEANERS,,,,,,,,,,,,,,,
COCO-COLA,168,code128,COCACOLA,BEVERAGES,1111,1111,1111, 40.00 , 38.00 ,1,,Inclusive,COCO-COLA.jpg,COLDDRINKS,,,,,,,,,,,,,,,
LIMCA,169,code128,COCACOLA,BEVERAGES,1111,1111,1111, 40.00 , 38.00 ,1,,Inclusive,LIMCA.jpg,COLDDRINKS,,,,,,,,,,,,,,,
THUMS UP,170,code128,COCACOLA,BEVERAGES,1111,1111,1111, 40.00 , 38.00 ,1,,Inclusive,THUMSUP.jpg,COLDDRINKS,,,,,,,,,,,,,,,
SPRITE,171,code128,COCACOLA,BEVERAGES,1111,1111,1111, 40.00 , 38.00 ,1,,Inclusive,SPRITE.jpg,COLDDRINKS,,,,,,,,,,,,,,,
COKE 250ML,175,code128,COCACOLA,BEVERAGES,1111,1111,1111, 20.00 , 18.00 ,1,,Inclusive,COKE250ML.jpg,COLDDRINKS,,,,,,,,,,,,,,,
SPRITE 250ML,176,code128,COCACOLA,BEVERAGES,1111,1111,1111, 20.00 , 18.00 ,1,,Inclusive,SPRITE250ML.jpg,COLDDRINKS,,,,,,,,,,,,,,,
COKE 1.25L,177,code128,COCACOLA,BEVERAGES,1111,1111,1111, 65.00 , 60.00 ,1,,Inclusive,COKE1.25L.jpg,COLDDRINKS,,,,,,,,,,,,,,,
LIMCA 1.25L,178,code128,COCACOLA,BEVERAGES,1111,1111,1111, 65.00 , 60.00 ,1,,Inclusive,LIMCA1.25L.jpg,COLDDRINKS,,,,,,,,,,,,,,,
MOUNTAIN DEW 1.25L,179,code128,PEPSICO,BEVERAGES,1111,1111,1111, 60.00 , 60.00 ,1,,Inclusive,MOUNTAINDEW1.25L.jpg,COLDDRINKS,,,,,,,,,,,,,,,
APPY FIZZ,186,code128,PARLEAGRO,BEVERAGES,1111,1111,1111, 33.00 , 30.00 ,1,,Inclusive,APPYFIZZ.jpg,COLDDRINKS,,,,,,,,,,,,,,,
DIET COKE,190,code128,COCACOLA,BEVERAGES,1111,1111,1111, 35.00 , 32.00 ,1,,Inclusive,DIETCOKE.jpg,COLDDRINKS,,,,,,,,,,,,,,,
PEPSI,199,code128,LEHARPEPSI,BEVERAGES,1111,1111,1111, 15.00 , 14.00 ,1,,Inclusive,PEPSI.jpg,COLDDRINKS,,,,,,,,,,,,,,,
HIMALAYA GENTLE BABY WIPES,131,code128,HIMALAYA,BABYCARE,1111,1111,1111, 318.00 , 288.00 ,1,,Inclusive,HIMALAYAGENTLEBABYWIPES.jpg,DIAPERS&WIPES,,,,,,,,,,,,,,,
JOHNSONS BABY WIPES,132,code128,JHONSON&JHONSON,BABYCARE,1111,1111,1111, 230.00 , 218.00 ,1,,Inclusive,JOHNSONSBABYWIPES.jpg,DIAPERS&WIPES,,,,,,,,,,,,,,,
VIM LIQUID REFILL,384,code128,HUL,HOUSEHOLDITEMS,1111,1111,1111, 20.00 , 19.00 ,1,,Inclusive,VIMLIQUIDREFILL.jpg,DISHWASHERS,,,,,,,,,,,,,,,
VIM LIQUID,397,code128,HUL,HOUSEHOLDITEMS,1111,1111,1111, 45.00 , 42.75 ,1,,Inclusive,VIMLIQUID.jpg,DISHWASHERS,,,,,,,,,,,,,,,
VIM BAR,408,code128,HUL,HOUSEHOLDITEMS,1111,1111,1111, 30.00 , 28.50 ,1,,Inclusive,VIMBAR.jpg,DISHWASHERS,,,,,,,,,,,,,,,
SCOTCH BRITE,409,code128,SCOTCHBRITE,HOUSEHOLDITEMS,1111,1111,1111, 35.00 , 33.25 ,1,,Inclusive,SCOTCHBRITE.jpg,DISHWASHERS,,,,,,,,,,,,,,,
VIM BAR,415,code128,HUL,HOUSEHOLDITEMS,1111,1111,1111, 30.00 , 28.00 ,1,,Inclusive,VIMBAR.jpg,DISHWASHERS,,,,,,,,,,,,,,,
PRIL GREASE FIGHTER,434,code128,PRIL,HOUSEHOLDITEMS,1111,1111,1111, 395.00 , 375.00 ,1,,Inclusive,PRILGREASEFIGHTER.jpg,DISHWASHERS,,,,,,,,,,,,,,,
EXO DISH WASHER,474,code128,JYOTHYLABROTRIES,HOUSEHOLDITEMS,1111,1111,1111, 48.00 , 46.00 ,1,,Inclusive,EXODISHWASHER.jpg,DISHWASHERS,,,,,,,,,,,,,,,
VIM LIQUID WASH,475,code128,HUL,HOUSEHOLDITEMS,1111,1111,1111, 155.00 , 145.00 ,1,,Inclusive,VIMLIQUIDWASH.jpg,DISHWASHERS,,,,,,,,,,,,,,,
VIM LIQUID WASH,476,code128,HUL,HOUSEHOLDITEMS,1111,1111,1111, 105.00 , 100.00 ,1,,Inclusive,VIMLIQUIDWASH.jpg,DISHWASHERS,,,,,,,,,,,,,,,
VIMLIQUID JAR,509,code128,HUL,HOUSEHOLDITEMS,1111,1111,1111, 360.00 , 335.00 ,1,,Inclusive,VIMLIQUIDJAR.jpg,DISHWASHERS,,,,,,,,,,,,,,,
MUSTARD OIL 1LTRS,299,code128,FORTUNE,GROCERY&STAPLES,1111,1111,1111, 181.00 , 171.95 ,1,,Inclusive,MUSTARDOIL1LTRS.jpg,EDIBLEOILS,,,,,,,,,,,,,,,
SOYA OIL 1LTRS,300,code128,FORTUNE,GROCERY&STAPLES,1111,1111,1111, 130.00 , 123.50 ,1,,Inclusive,SOYAOIL1LTRS.jpg,EDIBLEOILS,,,,,,,,,,,,,,,
SUNFLOWER OIL 1LTRS,301,code128,FORTUNE,GROCERY&STAPLES,1111,1111,1111, 142.00 , 134.90 ,1,,Inclusive,SUNFLOWEROIL1LTRS.jpg,EDIBLEOILS,,,,,,,,,,,,,,,
SESAME OIL,329,code128,,GROCERY&STAPLES,1111,1111,1111, 120.00 , 120.00 ,1,,Inclusive,SESAMEOIL.jpg,EDIBLEOILS,,,,,,,,,,,,,,,
REFINED GOLD,354,code128,SAFFOLA,GROCERY&STAPLES,1111,1111,1111, 139.00 , 130.00 ,1,,Inclusive,REFINEDGOLD.jpg,EDIBLEOILS,,,,,,,,,,,,,,,
REFINED SUNFLOWER OIL PACK OF 2,357,code128,SUNDROP,GROCERY&STAPLES,1111,1111,1111, 350.00 , 340.00 ,1,,Inclusive,REFINEDSUNFLOWEROILPACKOF2.jpg,EDIBLEOILS,,,,,,,,,,,,,,,
OLIVE OIL,358,code128,DELMONTE,GROCERY&STAPLES,1111,1111,1111, 850.00 , 750.00 ,1,,Inclusive,OLIVEOIL.jpg,EDIBLEOILS,,,,,,,,,,,,,,,
PROTINEX VANILLA HEALTH FOOD,214,code128,PROTINEX,BEVERAGES,1111,1111,1111, 350.00 , 330.00 ,1,,Inclusive,PROTINEXVANILLAHEALTHFOOD.jpg,ENERGYDRINK,,,,,,,,,,,,,,,
PROTINEX ORIGINAL HEALTH FOOD,215,code128,PROTINEX,BEVERAGES,1111,1111,1111, 380.00 , 349.00 ,1,,Inclusive,PROTINEXORIGINALHEALTHFOOD.jpg,ENERGYDRINK,,,,,,,,,,,,,,,
PROTINEX CHOCOLATE HEALTH FOOD,216,code128,PROTINEX,BEVERAGES,1111,1111,1111, 350.00 , 330.00 ,1,,Inclusive,PROTINEXCHOCOLATEHEALTHFOOD.jpg,ENERGYDRINK,,,,,,,,,,,,,,,
PROTINEX VANILLA HEALTH FOOD,217,code128,PROTINEX,BEVERAGES,1111,1111,1111, 550.00 , 515.00 ,1,,Inclusive,PROTINEXVANILLAHEALTHFOOD.jpg,ENERGYDRINK,,,,,,,,,,,,,,,
PROTINEX ORIGINAL HEALTH FOOD,218,code128,PROTINEX,BEVERAGES,1111,1111,1111, 595.00 , 565.00 ,1,,Inclusive,PROTINEXORIGINALHEALTHFOOD.jpg,ENERGYDRINK,,,,,,,,,,,,,,,
PROTINEX CHOCOLATE HEALTH FOOD,219,code128,PROTINEX,BEVERAGES,1111,1111,1111, 550.00 , 515.00 ,1,,Inclusive,PROTINEXCHOCOLATEHEALTHFOOD.jpg,ENERGYDRINK,,,,,,,,,,,,,,,
BOURNVITA BOTTLE 500GM,375,code128,CADBURY,HEALTH&ENERGYDRINKS,1111,1111,1111, 223.00 , 211.85 ,1,,Inclusive,BOURNVITABOTTLE500GM.jpg,ENERGYDRINK,,,,,,,,,,,,,,,
HORLICS,377,code128,GSK,HEALTH&ENERGYDRINKS,1111,1111,1111, 242.00 , 229.90 ,1,,Inclusive,HORLICS.jpg,ENERGYDRINK,,,,,,,,,,,,,,,
GULABARI GULAB JAL,585,code128,DABUR,PERSONALCARE,1111,1111,1111, 28.00 , 26.60 ,1,,Inclusive,GULABARIGULABJAL.jpg,FACECARE,,,,,,,,,,,,,,,
WHITE BEAUTY FACEWASH 50GM,586,code128,PONDS,PERSONALCARE,1111,1111,1111, 79.00 , 75.05 ,1,,Inclusive,WHITEBEAUTYFACEWASH50GM.jpg,FACECARE,,,,,,,,,,,,,,,
PURE WHITE FACEWASH 50GM,587,code128,PONDS,PERSONALCARE,1111,1111,1111, 95.00 , 90.25 ,1,,Inclusive,PUREWHITEFACEWASH50GM.jpg,FACECARE,,,,,,,,,,,,,,,
WHITE BEAUTY FACEWASH 100GM,588,code128,PONDS,PERSONALCARE,1111,1111,1111, 149.00 , 141.55 ,1,,Inclusive,WHITEBEAUTYFACEWASH100GM.jpg,FACECARE,,,,,,,,,,,,,,,
FAIR & LOVELY 25GM,589,code128,FAIR&LOVELY,PERSONALCARE,1111,1111,1111, 54.00 , 51.30 ,1,,Inclusive,FAIR&LOVELY25GM.jpg,FACECARE,,,,,,,,,,,,,,,
FAIR & LOVELY 50GM,590,code128,FAIR&LOVELY,PERSONALCARE,1111,1111,1111, 102.00 , 96.90 ,1,,Inclusive,FAIR&LOVELY50GM.jpg,FACECARE,,,,,,,,,,,,,,,
ALOE VERA GEL,637,code128,PATANJALI,PERSONALCARE,1111,1111,1111, 90.00 , 85.00 ,1,,Inclusive,ALOEVERAGEL.jpg,FACECARE,,,,,,,,,,,,,,,
ALOE VERA GEL,638,code128,PATANJALI,PERSONALCARE,1111,1111,1111, 45.00 , 43.00 ,1,,Inclusive,ALOEVERAGEL.jpg,FACECARE,,,,,,,,,,,,,,,
SAUNDARYA FACE WASH,639,code128,PATANJALI,PERSONALCARE,1111,1111,1111, 60.00 , 58.00 ,1,,Inclusive,SAUNDARYAFACEWASH.jpg,FACECARE,,,,,,,,,,,,,,,
SAUNDARYA FACE WASH,640,code128,PATANJALI,PERSONALCARE,1111,1111,1111, 90.00 , 87.00 ,1,,Inclusive,SAUNDARYAFACEWASH.jpg,FACECARE,,,,,,,,,,,,,,,
FAIR & LOVELY MENS FACE WASH,700,code128,HUL,PERSONALCARE,1111,1111,1111, 85.00 , 80.00 ,1,,Inclusive,FAIR&LOVELYMENSFACEWASH.jpg,FACECARE,,,,,,,,,,,,,,,
LAKME BLUSH GLOW FACE WASH,701,code128,HUL,PERSONALCARE,1111,1111,1111, 105.00 , 98.00 ,1,,Inclusive,LAKMEBLUSHGLOWFACEWASH.jpg,FACECARE,,,,,,,,,,,,,,,
EVERYUTH WALNUT SCRUB,712,code128,ZYDUSWELNESS,PERSONALCARE,1111,1111,1111, 130.00 , 123.00 ,1,,Inclusive,EVERYUTHWALNUTSCRUB.jpg,FACECARE,,,,,,,,,,,,,,,
EVERYUTH WALNUT SCRUB,713,code128,ZYDUSWELNESS,PERSONALCARE,1111,1111,1111, 70.00 , 65.00 ,1,,Inclusive,EVERYUTHWALNUTSCRUB.jpg,FACECARE,,,,,,,,,,,,,,,
EVERYUTH TUSLI TURMERIC FACE WASH,714,code128,ZYDUSWELNESS,PERSONALCARE,1111,1111,1111, 50.00 , 45.00 ,1,,Inclusive,EVERYUTHTUSLITURMERICFACEWASH.jpg,FACECARE,,,,,,,,,,,,,,,
HIMALAYA NEEM FACE WASH,717,code128,HIMALAYA,PERSONALCARE,1111,1111,1111, 190.00 , 175.00 ,1,,Inclusive,HIMALAYANEEMFACEWASH.jpg,FACECARE,,,,,,,,,,,,,,,
HIMALAYA NEEM FACE WASH,718,code128,HIMALAYA,PERSONALCARE,1111,1111,1111, 120.00 , 110.00 ,1,,Inclusive,HIMALAYANEEMFACEWASH.jpg,FACECARE,,,,,,,,,,,,,,,
